Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12
0.9358898367855103,0.45410291380264495,0.10254974301702624,1.2059166309244362,0.588497787939753,0.7613689596638487,0.5237473555447787,0.9264237946985433,0.9001921477001348,1.063028178677651,0.7108326739659677,0.7356987246888845
0.6159382568810515,0.8975146781768473,0.8829642631697057,0.9291579783250868,1.0157824163167315,1.0276298723005997,1.3694619061288504,1.3035145484023332,0.6124396711772382,0.7513618730349186,0.9240699156872554,0.7049132673567576
0.6631356468206684,0.9256949761911469,0.740118514235975,1.042294810529882,0.6348173757456845,1.0835098346048244,1.072151649397885,0.8008630060093964,0.6757557122680588,0.5335276095407104,1.214061488852412,0.6366413952784256
0.9767320345093413,0.24268853146082858,0.005046617218088634,0.6673198480055705,0.5308855370442367,1.1235418833011752,1.3887640527544258,1.1126992950415193,0.8839684951301054,0.5997255885054167,0.9521588409708763,0.9183989341038332
0.46855449053647125,0.660178740397496,0.4384023613641635,1.1282211535289148,1.0168011784710407,1.4970160110927535,0.9732474858322435,1.20427049266665,0.5743569691378217,0.7230851767877104,0.7768685763636182,1.3782961391865358
0.16175189842344628,0.8459205054901577,0.4361567094819299,1.4210097207772177,0.5178539931389077,0.5612744560626508,0.73091239791287,0.9943244451015787,0.7850620404946083,0.8837361585270396,0.6101779457378622,0.8198852962923635
0.3105754788524823,0.37278864656075505,0.6541305293958368,0.9600834811050789,1.0448353282486795,1.2822346553401607,0.862067770556386,0.5169397738134515,1.183322812654493,1.3640399568556778,1.0357859871791493,1.3313247164632505
0.7130868786991819,0.978848875315681,0.4770667305342107,1.235355616212467,0.7853096548216648,1.3821454319167834,0.7963646380405376,0.832287208348599,1.23593352849938,0.5111763359159771,1.2591241403913225,0.8345303139394722
0.7080614576241557,0.47832465451151374,0.4118373532086877,1.321286882867045,0.9304697962477546,0.8594653786335127,0.8284184661152962,0.5533036576683268,1.180049645276871,0.6083326391423834,0.6342265164015106,1.131847056272003
0.3740073598465626,0.07255400295419351,0.09266379947130099,1.366924924349074,0.8113552947023834,0.7466582394826551,0.5429372052382118,1.493162458887479,1.4132428679324618,1.3947687319265532,0.8154783220039133,0.6750207495313744
0.19396157104709466,0.22088826599316524,0.5554204587403545,1.2585736776092542,0.6085534346647721,1.3979217961383235,0.8510661311922514,1.2321141933115523,0.7263135186787931,0.6638526813775552,0.762250277747104,1.0012884457684734
0.8410851385283428,0.6717564289145721,0.08417141341709072,0.9245137473911368,1.0098375401782278,0.6539984623457359,1.2673300430161525,1.2182756094091343,1.4605975585688522,0.6062787471362384,1.229575662206331,0.6551751302705089
0.9042714440758306,0.7266572571795541,0.2739231479071951,0.8491638721303736,1.4439832586730001,1.1364387440389585,1.348250729556087,0.5887520643362361,0.8213546099684026,0.509430297320677,1.2723275887763679,0.9758461125484929
0.031791708861684254,0.13503914836909525,0.4751896138007263,0.858031415889585,0.8387677375284598,1.1503716267638497,0.8042000740376495,0.7562130698144839,1.4559959108941856,1.161725012047608,1.167308418852562,1.0889449546115777
0.8197060723492677,0.6748134265829536,0.6342727123674635,1.328231030078735,0.7585930152533695,0.6832399328922203,1.0860126223865862,0.6243028934535042,0.7080784563845077,0.8055066769850928,1.2272856368441785,1.1207570713412092
0.552810856872371,0.12847642596101289,0.748918764614556,0.8323934165042537,0.5404888662832028,1.2266346519404316,0.7751615900305606,0.8058321670040909,1.0942436347064963,0.9238434205807865,0.5778620457488118,1.1910572264663055
0.5176893912954995,0.08159308955628009,0.6718594668750814,1.2120192548599122,1.3929648141012931,1.3197194205743745,1.075129127478534,1.4021155758658497,1.074447159074122,1.3577962662838678,0.7782014802685582,1.495402585454205
0.6138509328402099,0.4946399982266693,0.03908664713306459,1.2934337543398422,0.5499573702390363,1.1535326051741581,0.8208195869448499,0.8283504859939173,1.280649445499375,0.6866675254529105,0.5007590070118455,0.8137437266567842
0.6264708078951283,0.13157316934930352,0.47211560163693206,1.2172238133072328,1.2809837207651975,0.7512023790617666,0.8592499545620718,1.039486425887244,1.1532488831375192,1.2822030344703172,1.0985428232538341,1.0152750714384453
0.6490626812810023,0.9816339336253698,0.8097671725490189,1.17171846929442,1.321577251979868,0.5085590938457862,1.338548451704439,1.207645846376903,0.9528903182884576,1.088618825637603,1.058225580266022,1.4347690957385915
0.7150974352185839,0.7890148564703147,0.5128601990918723,1.4688279061424083,0.5324872597935331,0.8006361336438466,0.9616613869032703,1.0230555051604953,0.553941257856053,0.7908936407189732,1.3608124501106307,1.0843461775565417
0.5863460280602636,0.3129628845856718,0.21892974127903964,0.9699059717884844,1.0639195426991788,0.9914643220319037,0.5049151693239433,1.406938965727991,0.7402473366338302,0.6958524577499393,0.8419612941379555,1.1220563762405797
0.8177658841318401,0.8033242093489168,0.9969283649941251,1.4069774663473806,0.668918251875104,1.2730791939282526,1.3444006744044095,1.299389740807999,0.989400499367714,1.0934054826569546,1.0940401987352735,0.7509332895570754
0.7459419787118722,0.46475114655601685,0.9714128198379735,0.6417854860575909,0.678104399209839,0.5623334616959698,1.3671712147104618,1.143555681360431,1.1732825177915518,0.7757004186123992,0.9134073083324854,0.7711793998611386
0.20732678621389877,0.6234656723625727,0.011873110941674592,0.7770826186887747,1.3692403108880795,0.5138191753328989,1.3179359700581168,1.177151477624328,1.174078997598299,1.199675504134582,1.2888651960314494,1.3607870805950224
0.4152431989372375,0.8256872678133984,0.7425148770588023,1.4642529199547174,1.3305288728601352,1.1437281422645031,0.5078898385830201,0.7165169364957393,1.0530960060074674,0.927730136116126,0.8692733673605056,1.462552054279292
0.13794701700101036,0.6376855933890274,0.38366157522885663,1.3563789030835798,1.2004364878899472,0.9802920195012086,0.939620302553356,1.1171696327434524,0.9809232521577699,0.5473840631178626,1.384913564364572,1.4744672645670769
0.20569799643981623,0.6520172710510694,0.3663332182922643,0.9221522301277154,1.3850112523884013,1.156731638757258,0.509339927741634,0.872313738204114,1.224095409230327,0.6738794186063642,0.7247747470685157,0.5012793893663112
0.02237606445482876,0.49391740014154517,0.17245292514666288,0.9021089647325808,0.7033470326189848,0.519054084382415,1.2895024818900231,0.7332165458405594,1.4142194298405835,0.9035051514111874,1.2653791173466722,1.0299993166279995
0.10343137121571228,0.9296758951222792,0.5734100312439527,0.6949877960867655,0.9336813412648425,1.4233031810890142,1.202211311437645,0.6558156151857155,0.5841144496559556,1.3938573788958841,0.5316050348865775,0.8478608509081361
0.057719857586342405,0.680616846909916,0.35890234805904925,0.6028055942167638,1.3237189870747124,1.3314892085760501,0.830724738351964,1.1314086161268522,1.1414119553217366,0.8290791826206383,1.4053052306562304,1.401449307688465
0.683830394785869,0.6018301149902164,0.7215274922137551,0.9145218713415577,0.753322201835364,1.1917374506335454,0.5016296489194175,0.9357115691509807,0.8244810167670059,1.3738863604579028,1.3498521521239264,1.1975820164387616
0.23591992485338892,0.437846045940284,0.1934904430696081,1.4255963314020823,1.2932190414583735,1.1841882765026432,0.6956361956569523,1.1683312453284993,0.5334167065892068,1.2066116626022874,1.0913952090829573,0.9603299008488555
0.2268608919860925,0.8870901764140923,0.6984079357984005,1.3027968550643667,0.8263348197152505,0.6484722967443466,1.3239999775375497,1.3322080623807873,1.1541440745530618,0.7920471598139791,1.1764242946992995,0.5811961832398901
0.37219969134114633,0.7714251954191439,0.9400420231389944,0.8947770001425128,0.6061603835537629,0.891290235279603,0.5392413183666444,0.8940143048732863,1.427730089594498,0.8496005216432359,0.8814739742797502,0.7256835030299319
0.8747927962494542,0.1529347369812284,0.7464577821930258,0.5055891132865922,0.7337244177179725,0.9289128182938418,0.7735211929513952,1.1938826163200105,1.3337306013490013,0.6314837599892127,1.20013262905506,1.2808865833799974
0.8429304279530979,0.29826028427926166,0.874132901484918,0.5496434709908481,0.5812297352006784,1.0692617713978874,0.824197113920322,1.3405152158100617,0.8728802417878329,0.5588977946794647,0.7290906494099515,1.3059469171505982
0.568783985052941,0.5804017037406775,0.8491457629881003,1.251641769017631,1.1705399979339468,1.20222377516582,1.1445018547270018,0.9574497234331172,1.315438953364335,0.5163492345319525,0.9291938580300463,0.6610495825317813
0.33182185155839666,0.24432588241480246,0.06216537914577702,0.5261404056175965,0.7909037216223556,0.926200015096919,1.0265504145660298,1.3205731663028217,0.8012484053577131,1.099564720737316,0.6879912217211449,1.2563550601233788
0.268897783923676,0.5486342645498647,0.8587130827594185,0.8705960003299411,0.7785721211238753,0.9197568294133569,1.1913881629978493,0.7803113928030618,1.4721216747589592,0.9057856080107166,0.8889002510728437,1.2611504085606513
0.15654457455101756,0.11964442503971356,0.4680181020853746,0.9452389350541268,1.4682671202794615,1.4410110395487294,1.0172763279616228,0.9188891182132124,0.5018464364893847,1.4101686435598968,0.6298032185774239,0.7458927321975912
0.26063386094800567,0.8360977097156381,0.14571548256469358,0.5099176844232227,0.596637147762398,0.6375584620641491,1.1976456520025847,0.9462078059422443,0.5178590685295628,0.8907889513011336,0.7079294016316586,0.6905839453426645
0.5986620966159513,0.5535135611039314,0.6229984216473461,0.962416783107813,0.5649201654678311,0.8406405352985025,1.0964674262071235,0.9896794108462559,0.9916211565787705,0.810016075966963,1.3390089917164107,1.2210231683732942
0.3854019813923507,0.4503653983511104,0.10825906279315345,1.4408795993417172,1.2060243518012217,0.6706291132280113,1.2355746743302318,1.2971145638876997,1.202589284312688,1.2320568807629078,1.4499046408812022,1.03740645823129
0.8324754462353353,0.3166787831443547,0.5215035887367487,1.4833890063833621,0.7642890271918461,1.3412868256512815,1.1253994786298809,0.6485752402869531,0.554399482277468,1.216531077089175,1.2437594512932366,0.52337120218279
0.5644850459623537,0.092071963743033,0.4609296508898233,1.002709780212828,1.0398362280689104,1.0601342284214954,1.3211530882253937,0.6217372315523413,1.1719219143817874,1.4391933394709542,0.9051650405310552,0.6100416745419279
0.7052066613255249,0.3317814001517149,0.19971292160082144,0.6690217339621258,1.1572633753413983,0.8449984883696686,0.8271953698654108,1.44658403153396,0.7339790945668332,1.3099426550630966,1.1270272483004216,1.431796617868242
0.48444545971705577,0.8107441243053959,0.21408053288100587,1.3615960188571,0.9164962120414484,0.6004331655865638,0.7192885598012613,0.6707171634525594,0.9796917408320784,0.5755622472113456,0.9381078720473427,0.8791628893798484
0.5116112765760538,0.3073589171637416,0.008851189572949836,0.5445276444135221,1.430527791440929,0.9102479643767567,0.9175973191215786,0.8808143665392534,0.912979994669423,0.7765711067828174,1.2168019781667567,0.769423751099199
0.47331501912656154,0.4391236269662593,0.545346062561536,0.8222590106413549,1.44765747803637,0.7107579756755052,1.2928117952511817,0.7654081725031767,1.0047530128792719,1.4885564960462059,0.6197118226722016,1.3245095198306005
0.38609670257234513,0.17664181565631404,0.5716656117963798,1.021790113023609,1.115985187982764,0.7856724373764683,1.4042098975789103,1.498208567835456,1.1030738020239501,1.2242603794874687,0.5452972644020355,1.306674233774086
0.8829396727875403,0.5678921656467998,0.9008824453879506,1.347392676291829,1.2363386736593878,1.132933092340856,1.2281570092746348,0.9879054115179928,1.0881628058164663,1.2361628121517936,0.6978869025388361,0.6096746176433127
0.6164681217234343,0.03141722969889871,0.8287592623664067,1.007368054659349,1.0576283403155942,0.6092149302936976,0.6575276107046402,1.0602200534876038,1.3365406830705344,0.5865540084445384,0.9891263289952537,0.9412572865840593
0.040161342514670906,0.6072157937997402,0.46290154400363676,0.6181573942684099,1.3370843282299836,1.3035062198643947,1.1359634096115685,1.3063386072264254,1.3401665152693556,1.2573858706813175,0.8934876727400751,0.6338475686282139
0.18655972618340538,0.5942131085508907,0.6528800124787121,1.3949593349282399,0.6813824699244011,1.2764158657798674,0.9345783471982307,1.3982393653767384,1.4804882280468181,0.8011896698108274,0.8856071966432364,1.2124216227233293
0.6586528832481761,0.21659629943034886,0.7059228354694619,1.4946574050104837,0.5733924291479476,0.9429598270390341,1.1019911035819678,1.4406149332523988,0.9413613351830072,1.0503963289450207,1.183658388568738,1.4987064149609695
0.7106503328351907,0.2224917005608552,0.630690991961299,0.8418395262557024,1.498021211473076,1.390507279021623,1.1554794443126966,0.5753338026412723,0.7499808993507006,0.8671606872819916,0.7893924596388312,1.3327621148793076
