Input_1,Input_2,Input_3
0.4011191619170753,0.9430187992493252,0.9844158166990062
0.7915316966556438,0.7427277240473443,0.608480325968945
0.45688747270075725,0.9640431019254342,0.16954624276208397
0.623344267565586,0.4081801146231567,0.6062368183613747
0.3459337739347687,0.5699727582169554,0.4379045503220133
0.19452737003067,0.6395899353196866,0.20265964748527027
0.6153866643468971,0.6274074725556436,0.2807157183712101
0.19903233809833665,0.2076874778365242,0.11118368160894776
0.47135743219310844,0.314948937450711,0.7956417409025067
0.17513123203916725,0.9319733083313438,0.2755225637998369
0.042856058213450954,0.1387888917871274,0.7690401679659783
0.6744933125534929,0.05784545764508153,0.7800049766752168
0.2120474672841895,0.4112569310564644,0.2636603160856407
0.6446347082292393,0.1448997575712076,0.3827650007021887
0.2161924954185377,0.6967475379833284,0.9357415232761743
0.5941262854873532,0.7724050995905252,0.9579410696595347
0.9661360952616639,0.5980970563972781,0.16883791654599445
0.07055536689200087,0.43979668799813193,0.7296414850633014
0.2935134801212998,0.962485730157864,0.7157575928986099
0.03246214006444348,0.521805258142507,0.7900762001264633
0.452883541412581,0.9132389073939527,0.5913248829522411
0.21724399014514018,0.8722829018530294,0.6465570981329175
0.8136113752754148,0.1992369931006569,0.8312081176039119
0.11679786882990384,0.23212153995602336,0.9189693189528465
0.7258069297913098,0.0009680091894015974,0.8121655454214848
0.8700002392252482,0.9147625373166579,0.48182388317396774
0.25204205233072025,0.1756058787606053,0.056756251776099664
0.5073394004183218,0.1622241177606733,0.7857894276966587
0.5605322324226957,0.5575115301589537,0.25004827989276013
0.9529550772269725,0.3287170725154066,0.6422781813904157
0.07278580412324387,0.5284153142361097,0.2731752807122974
0.13585650439030833,0.34373249500591396,0.4961795025468549
0.6832609479840343,0.35308655644812525,0.3732194877079088
0.10180654204241923,0.41510274677279396,0.34785819542514806
0.8781148869272936,0.29003794394596855,0.7530965265970888
0.1498081432071542,0.6060192238254636,0.04898155725106634
0.5092446068441268,0.45781742113547474,0.43589323813273
0.11058813708507048,0.9743871434718316,0.659216947935718
0.5566536185111957,0.8560135423830628,0.9933402513478803
0.3102842977033272,0.1843041046477521,0.9032517049776457
0.5495772004536693,0.6171054815033373,0.522377259173192
0.012889808433833971,0.1510256337104191,0.822835785470561
0.7721162200923729,0.8429142629348592,0.7206719141232957
0.4917637002195922,0.7705667114498768,0.3697421098007957
0.7669536852982292,0.08470951481500133,0.6737603851902273
0.3546223934942379,0.9088593521343259,0.0015874451760131136
0.3178062444110902,0.48609377296351264,0.49739187125867573
0.2019903148353549,0.21657291390844746,0.42729034563343815
0.9606338617313985,0.3297214156406661,0.41524825133231424
0.04532702737292421,0.03620554081355182,0.5459997449779358
0.6957708301417511,0.14995878995880074,0.2964209161010237
0.809332957675422,0.45997316299276564,0.7133780245997428
0.5961914482382503,0.5001710485142651,0.6195961350964122
0.2544376749864552,0.4667729655094831,0.8698815841377269
0.8339681075738412,0.15745072260670367,0.9541512123443563
0.9758888657680317,0.5482632254118796,0.9500721438975394
0.5503151917881661,0.48728782452353614,0.9245046297285074
0.5925383273127992,0.8477118387667952,0.424630273461352
0.23549965516870486,0.9773011446395591,0.6584925721767776
0.17457170715544357,0.3261100720641706,0.7008666146331753
0.21414393397585252,0.06550751868232585,0.697483132040354
0.8307757165104107,0.35485315820158003,0.9392064060076523
0.15182277992867288,0.7275773128875078,0.9510626174877225
0.4033566000295053,0.6650049912456459,0.15621934494537704
0.16074064031468105,0.8234822983546597,0.7972719170611016
0.6058080186081162,0.9580599474102737,0.29563347697466547
0.8378942622636933,0.6518060985798947,0.9825585324943198
0.40082589933082946,0.2531987285259525,0.4111214359822639
0.8636960014430519,0.7002283167211217,0.23842887048750638
0.5668821166539663,0.7105789208168404,0.07573368824139687
0.5591245612154518,0.8295924372965927,0.020277933035815765
0.9163069217203623,0.6347508433391229,0.34564278437579077
0.9368436745817783,0.7374592843666691,0.778823338521786
0.39395027878845457,0.7631219374017771,0.1366865410986341
0.47665745396495146,0.28304784974885877,0.04036034682606254
0.9885594723124957,0.7588403788452314,0.760190147855762
0.8515846682307946,0.01010736849644056,0.6756113488576901
0.4877219420887341,0.05205206963261744,0.19261016603823922
0.5886467847539046,0.581333116634494,0.22976796641458835
0.9217037077709935,0.7871846532582004,0.6006340904442403
0.5036535127839524,0.3387388307098005,0.21116759063038582
0.12815457806770636,0.3914550985459135,0.04967336444353515
0.7313640207681862,0.6219884298676888,0.4949985905259855
0.8732248233016687,0.13583419249681872,0.0389903863129355
0.3679234997100996,0.42019281111191104,0.5719862482459164
0.7095526460466374,0.8588063127997356,0.8259836621486527
0.17855767045449955,0.4684868502572344,0.4716697987445235
0.34167068136319184,0.9699957472588483,0.42982698282625853
0.8140779763587062,0.05699439432646175,0.845711928875559
0.37576652778467307,0.7782694723884428,0.7969328765698643
0.15361418888105294,0.7686046914795533,0.3670466942058908
0.8651717749333266,0.2039637120892966,0.8614095899483554
0.9403194463770742,0.6836346389376312,0.9285867132594664
0.7396426094089705,0.2429289667951665,0.24785319274638512
0.11942456823778813,0.9409361656679741,0.10753799240727668
0.9017508219496398,0.95630899859604,0.9771175787080333
0.2326880731634926,0.08959804484874118,0.1549156206928775
0.22408041132907608,0.5778097082701572,0.3522788784720791
0.2308217687016188,0.6201407962046955,0.6335963192941036
0.7276683755447411,0.1671837706589102,0.4643839392618971
