Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12
0.787587043412367,0.8330512784808709,0.8713812596783598,0.8523685986550942,1.0486378157398322,1.0352276732264314,1.0423431283364395,0.8687935865085304,0.8596960996060443,1.1497646495500247,0.8079594366879295,1.2402047769373934
0.7930187871546254,0.8442593240412237,0.9246673576625446,1.1161887904422567,0.8113982386794047,1.2126967459602347,1.1788235143790697,0.9604425837717744,1.2263364782229227,0.8470536592093079,1.2242904125779117,1.0337402021861841
0.8341615351557389,0.8301881325551721,0.9120537286995949,1.2253341758545377,0.7948220120944816,1.0510649837352866,0.9412989935503464,0.8857388356552344,0.8694930033498636,0.8323046382872556,1.151289768370228,0.8872941510103773
1.1678884991509446,0.9261300007118525,0.7965930633186993,1.09554612023485,0.9647740219835714,1.0903222702727937,0.9261899544843809,1.208247153227323,0.9397513144092823,1.0389705472386372,1.056605952967871,0.8399759561725542
1.0438910797130507,0.9469782086620276,0.8631702903237284,0.8205683403377624,0.8124201301053151,1.0050144761744282,1.0907181247181685,0.9475489659756319,1.1984664016789184,0.9187484110359719,1.204662861866019,0.8130013640610209
0.9192173175588062,1.1448269112470524,1.0224967960778213,1.0936062410113205,0.7929171635396431,1.023581394071341,1.0521061893423806,0.8661321260306869,0.8631895035997388,1.0682322437682132,0.7965309243495482,1.217168832998703
0.9762996061117459,0.8274645838645668,1.0153174676987364,1.232131707987515,1.1042679056599778,0.9042427215843681,1.2453208432152048,0.7918611169572248,1.0310314232907136,1.0723278973792092,1.222282974388249,0.9769140252027688
0.9557298240392664,1.2311380235701517,0.9638711887707619,1.1799553155987228,1.1997396342574609,0.995500167978399,0.992471740326111,0.9371309980078838,0.8292235031594918,1.1057177134963512,0.8803465644577733,1.033143095479784
0.9164833053363229,0.8760319688759429,0.8944779254025391,1.0110265630349675,0.9101598684330601,0.806707993536695,1.1099819236923996,0.9281368038515123,1.0511848648029252,0.8921364969619202,0.9231381387542632,1.1748528208027185
0.9278060110620858,0.8944035739239027,1.1513700557354847,1.0157743231218908,1.2233502745120421,1.192732184305654,1.1938860080992866,1.1890003608852373,1.248547082151559,0.8724222633678583,0.9935385876998769,1.0510902569448974
1.1986356766792403,1.1960282430114315,1.0915167328093998,0.9387453707272188,0.7987535913537802,1.1726636300462454,0.9245432413693493,0.7508497563389754,0.7638046214995216,1.0175777213051058,0.9692303832517538,1.0087233242161158
1.026538452155201,0.7719921800584171,0.7628070545176855,0.9605649104278016,0.7524326991288062,1.1797575979311596,0.9238914314512973,1.1950685402996646,1.0596313805593398,0.8795933485051135,0.9854688422274728,0.9357065808469847
