Input_1,Input_2,Input_3
0.9780531993908144,0.4159798035721323,0.12744975571032402
0.6463518173289119,0.47534153322225675,0.10791442127047024
0.3986454538708114,0.9330696605198058,0.31816952743057125
0.8973071882312161,0.32396821999308395,0.6018537603375645
0.40677401350754777,0.45683841706429706,0.21706609916895991
0.5964259282753521,0.9967369653712154,0.645225293598607
0.04664785678864536,0.66540217884348,0.3458666782795329
0.27805696460094964,0.5029073581156196,0.25806073857375544
0.702725429706868,0.8411984643276947,0.4481200872972306
0.4489990285287323,0.6930329410481529,0.22249785362512836
0.46861913204662026,0.564298055451492,0.8617267274468879
0.07618495662325309,0.6878039402875837,0.8180916446173174
0.8735057874459954,0.5432437014177586,0.6815153543637416
0.4462113468324391,0.3417121763692979,0.7951674285357776
0.4111144205358283,0.2386699867201123,0.7932789640406961
0.30982543289614434,0.11168646614420824,0.2966354963393815
0.22732686706444943,0.43338588635333086,0.9809807328625463
0.20266686105062204,0.34317520087678194,0.8008609819293528
0.535619636323511,0.5198644298123296,0.09053642066870776
0.8824106764568932,0.1830442663102283,0.6044517450693874
0.6329108009472124,0.16423160885596988,0.397892111182438
0.296618876914442,0.8894822167761287,0.5483584197947288
0.8359605251750848,0.7865813941568283,0.8345842200032098
0.07432294383202875,0.5782074582979033,0.5984399029845968
0.2325131385580987,0.6699411544886815,0.8815952261296508
0.6555381691551095,0.6830043868553337,0.14630565546446572
0.035116401768137906,0.8483779747374484,0.2934720057918776
0.5096843639258468,0.7387741643167374,0.5788327409350258
0.7297909816970831,0.24377908931304337,0.37278066370987856
0.04363046356024913,0.5669978987931432,0.39914932205146353
0.5487858031209493,0.6155721316432411,0.00936027589426347
0.9519443948015159,0.9652819989682977,0.03949091693674012
0.9300467528945633,0.7614615146500784,0.9853332666047849
0.6243942231130918,0.1411444988970364,0.2488195965933312
0.10364661718130302,0.5977723511806073,0.6698625257385438
0.5414993322149182,0.7880582809679676,0.7620152467743316
0.24882303330465383,0.6081910973265436,0.9188504906407705
0.9165568583299464,0.911816487250071,0.8993119882276892
0.32999944676318327,0.46206133978636005,0.2561593453012247
0.3706481679556778,0.7942783983295676,0.7794091614935434
0.9890035956442487,0.08153724173387927,0.10479128418250333
0.2173618303179371,0.8745093895856138,0.5247863851522757
0.6694630168589832,0.5369495021357692,0.761371167794904
0.5065301898243277,0.31238584597576347,0.3116956518221472
0.25503157721865527,0.6675093797140267,0.7576689078248269
0.03789413213537046,0.17127810208899996,0.9623802982611529
0.43349630083802526,0.35931924075883537,0.8767264751460199
0.22110370133783308,0.24746580528580076,0.7384717638517115
0.318311075665659,0.2454011629967897,0.21216066104141662
0.5304282655725684,0.16987922450121268,0.5109879397514991
0.5718793828118978,0.27653726989915267,0.1957336078541443
0.586110736177301,0.9089823568510702,0.18883273197994122
0.7357671901820266,0.5806289962142606,0.7475088451366771
0.14649658384965786,0.6122651154789006,0.7914921210865281
0.13732115390089722,0.6796537982147244,0.4655058677830247
0.0690936324806039,0.014074413002302166,0.964611550350907
0.033054660733350505,0.41654156332607545,0.49427117306926466
0.8477548015015531,0.8937963804376573,0.5628948783400162
0.6924532237880556,0.3969015032934656,0.8517171460361417
0.4594461335128411,0.39441232643977453,0.7255123027510888
0.15307843726978843,0.2640208553007584,0.6265607022705616
0.13269752410882474,0.2989805989979469,0.5826719522526232
0.19102380459582996,0.834042622090195,0.6360086055102804
0.6210859207420655,0.028800937579746666,0.4696883502157692
0.6737391592288668,0.9738958221171935,0.06230521851641957
0.07058998406204187,0.7722383555406647,0.32252922228988895
0.8126923753801715,0.05676014960351172,0.7293616318897584
0.90874432794855,0.041839662135688904,0.19855519990319387
0.28936342883698873,0.038176430212878976,0.49117173526931796
0.6224507002184526,0.030279848008187227,0.049798771866637004
0.3331778570604932,0.9051853689678242,0.3536099393759651
0.22279540485042798,0.22438405897948244,0.5377451376255193
0.8057948737986573,0.45470610095163644,0.14032275379050307
0.16643358747099524,0.8142552831782163,0.4388434365078738
0.5370133711733186,0.5623540136769744,0.4236201313775447
0.15119191733749215,0.6100443852879819,0.14327674489378683
0.4820311486911347,0.49400465046423914,0.028357691771359328
0.6040927727955953,0.0103518705127022,0.8692872735308336
0.3456050841929259,0.5575303233699939,0.6845840434282492
0.2605182025565652,0.0789980772935851,0.47269293967489656
0.8921278509560829,0.8426964434123767,0.9086077626198594
0.24454783486517734,0.03612305133859306,0.7495871262858638
0.9353852610972024,0.825926500729294,0.2384330305369683
0.7618272821077344,0.20925883195122968,0.05038815846847888
0.025996632384769514,0.9803505338768881,0.0668368775860812
0.5012757979165469,0.10084560895454309,0.5936987158794571
0.4391098793259749,0.8465775504354668,0.8829071138824605
0.04829024796611714,0.06175246741138174,0.5717507837140099
0.901218129644259,0.8579907722789574,0.6839196022064482
0.7210793557601144,0.3356375555465544,0.9435021792381264
0.3819957144250678,0.9202618778280812,0.11954585762018383
0.4242600389413122,0.7562831218577978,0.8263976570952493
0.31526442211642713,0.020099359265168315,0.9469689380734346
0.48706223842249624,0.8114143657752566,0.24538378772729968
0.9993241779051761,0.6459998994292732,0.05777513050441052
0.7554921798569779,0.5245658296175949,0.2554901096242526
0.7764972936901331,0.778451728755939,0.9569136007427134
0.36644990357900936,0.08539011000442126,0.6926116492874085
0.1632554077737986,0.3528363303076116,0.45210726943443325
0.2708930883546661,0.6429431789256514,0.44045458333997123
0.30149781770729767,0.8049046741541265,0.7547073857761055
0.050926963083035404,0.294568817277033,0.37654481440561605
0.1819905424298479,0.3825957057147294,0.635815941745721
0.044429387403343845,0.13530695238941215,0.5013109538426199
0.9414958818173498,0.9882383458078959,0.4321352823515368
0.42063445842861585,0.3868838924391944,0.6247103747009795
0.3233321251866273,0.9303780046002351,0.13194776333645708
0.6652434119278896,0.6313293822817659,0.9175054470915102
0.19436851221020246,0.23197597189728114,0.6972778463293671
0.14303051170610714,0.08333165540598059,0.3139671851213139
0.21860680309398617,0.7146948670088572,0.5282072034413304
0.3825774640864923,0.02670214555426209,0.8256120252217357
0.7372628646596617,0.691837133295566,0.7101730347551815
0.29486435554080326,0.21007906311384983,0.09546966510392257
0.056844887372335395,0.4772351081339953,0.45621526731829526
0.08454288731896265,0.00720319951579973,0.5641651380701005
0.16840469772345024,0.16168459856465922,0.41313513193006807
0.5033006136019791,0.9909021461381621,0.29097229618467413
0.038734462449860674,0.5000222761884359,0.5524992473324881
0.7755779522253928,0.009916052826776822,0.534229083478611
0.7813400209514215,0.8065057413574608,0.035051647859503876
0.6020055891092452,0.4407743383589614,0.18171221568883034
0.23458695326600965,0.059082157457684414,0.015725132617556647
0.26600710260096183,0.6548902539531377,0.42161403309692874
0.5662529539094505,0.7119861817759449,0.1721844929099473
0.862327279836592,0.5899635991936966,0.45553064225147116
0.643901738870784,0.08784682432113006,0.41688468225504605
0.43793058919754496,0.40552319307743345,0.9784289279161733
0.5727882533941374,0.3930082121707066,0.1280313041003458
0.8288492194232034,0.31934291247803825,0.9829880306043951
0.7426500146145428,0.8943971805290196,0.23162529804781118
0.07953757572119735,0.20437651860977463,0.5078024241757557
0.4741803600657302,0.5751631602915798,0.1757931839898622
0.3074884576459929,0.6008871709209368,0.6283839268466852
0.2763313345763562,0.7530378108280558,0.5408235726765661
0.9739479226953144,0.48853406839075125,0.026173736893601918
0.22984585103099703,0.8711014971425921,0.34873849808943136
0.6986750995179214,0.2335811875874933,0.7154410204609866
0.4843506209646742,0.9789129422789948,0.6409510319772835
0.25395315356061215,0.402347106486695,0.39280533078282237
0.471779895927482,0.7056612991256813,0.25134544176159046
0.4560518741709409,0.5348100276729973,0.39154441992742706
0.7077102296218853,0.7063649353465848,0.09622906960764899
0.8679223484099808,0.5125037721964523,0.6158545652371432
0.9474927811507878,0.21454440491386045,0.15831917082453145
0.47775796948414134,0.3913083322155308,0.8084086902484271
0.05802604963039143,0.03336420529100953,0.47006283597873405
0.09758356835465964,0.25877258285283666,0.8295621958880214
0.06160257981635486,0.22325230310257493,0.3547492649987033
0.8316420328182379,0.6034257883478638,0.5892827520094194
0.15730915482878804,0.5599589323386058,0.656695191486443
0.2593684997638628,0.5074514204269798,0.5198310407387163
0.01029985150807372,0.8328705801572945,0.40679307134737314
0.28284668310863764,0.5041386627151787,0.03039851056238796
0.2874435133450275,0.7906496474632323,0.5083711376701445
0.33192092893114644,0.21694053433477944,0.9052258140173803
0.2516862477863842,0.5988022811391728,0.34255485467867164
0.6946430122227928,0.2842336273054192,0.0252738018165497
0.7462945185626421,0.9344894942858287,0.7342333146287291
0.7515448809416629,0.40920553448683306,0.8965066374891759
0.954358087345973,0.4666249804662367,0.597852910824659
0.4430305996089753,0.6805574577796877,0.6890776656432201
0.7339731465417139,0.30915593875445535,0.7645157833594579
0.2431805217062175,0.5543043839751776,0.5737448921943115
0.9449774480232028,0.48587336347296456,0.32613534394748045
0.8023251413133242,0.9864973607717684,0.35700414538378733
0.422984907880955,0.07448810237035047,0.40998361521449805
0.21260315384145606,0.749297066583946,0.4864662705097135
0.14171728702388087,0.3553382566046869,0.49824938315303435
0.5237489149111427,0.9593184927082651,0.6550026561629906
0.4536619791382301,0.26616421408530594,0.7017117802363733
0.5819357546943471,0.3446492383364519,0.6309566908231147
0.35586356701234473,0.42964548938612646,0.4360953093588029
0.4272096055375039,0.13995558140792574,0.09343634967792042
0.4553143846556061,0.15270852300202986,0.162032759300215
0.7450610265789439,0.7591466875709858,0.3152570867822323
0.9760429735803615,0.5681317745587816,0.5588458178118669
0.10896495238252235,0.237416157725436,0.8908428141355895
0.17969255323331013,0.053002604403287745,0.8152806848256221
0.5768289690098942,0.5507683292981187,0.712667214117084
0.902859082894033,0.5232334546205157,0.6661320331192834
0.4956865475604388,0.8161329372270196,0.9933959912656398
0.1346050565548429,0.19981678017645654,0.5468360547561354
0.20472702880120375,0.7017098418769648,0.443260088278899
0.8547746463844711,0.25611499318232633,0.06446813976888016
0.9323482532391087,0.6771823929372259,0.01921176183378992
0.9243696916741792,0.24106877922537961,0.4847591376551339
0.19237920833220407,0.3761723066664545,0.7336488609170071
0.39110781977240683,0.8814342013483224,0.22963092201114332
0.46197483945042916,0.1472405066383753,0.15118863119486142
0.8446948215672719,0.06378637978605062,0.9767092426899864
0.36199281850991,0.12240596983968771,0.17162433932171606
0.104943920411733,0.5524702646613893,0.5152225412531398
0.8885722117042826,0.8282567375121185,0.6220142299414272
0.5591298778317315,0.5276500239331181,0.695287774423265
0.6744145045489597,0.15137864285695912,0.41566744721120125
0.783259760857572,0.7966100004201006,0.7278475291112331
0.23000075449381907,0.28873391759406913,0.9866627144454679
0.808547501557713,0.9285390568154853,0.058002453159365974
0.5557389043927436,0.1598110401632541,0.7824305045101387
0.4415520456857092,0.8194054898888935,0.26805347907997734
0.6142763220951649,0.6634767438120422,0.04384769235943348
0.5469596254811686,0.055708384161869795,0.5383342099508828
0.6532699783586,0.7161146069621188,0.9069327598634983
0.12083122960835191,0.12472137344475787,0.6428498077576169
0.996332427155672,0.2632896825854131,0.4180277572666727
0.18911660760946897,0.8870252338038443,0.4768600809654557
0.43579653371602756,0.7321810567309005,0.34657336886454515
0.8019895100222916,0.9762515087949155,0.1354119674591081
0.028152797200050705,0.06551129106825088,0.19279811624173704
0.8771413131678122,0.5769671413667056,0.6580526576458545
0.29931905494232486,0.7287035155312369,0.1834071619558657
0.18461065761896578,0.8393566216995583,0.6992814789748908
0.48811520269099523,0.2609075449803302,0.4924749405056033
0.44562145549801135,0.9829886733205725,0.586841170423603
0.6082944747326899,0.8229136945745311,0.5544243441827168
0.019399058092536114,0.8607699779253059,0.9581900557773311
0.7676588363712102,0.9038803035052669,0.5307485878241407
0.5890444436599038,0.20188073624671243,0.20209136402355188
0.705017614195635,0.22124555108136135,0.12086304449478297
0.6440385724190375,0.3801102256183102,0.8884713561669922
0.6060488690461762,0.7308093294226744,0.9230040266503214
0.27316687588066285,0.6476381728220251,0.10397481692543986
0.8653538175910968,0.44454346204577344,0.22193146865024005
0.708931692043469,0.6248557110505414,0.8428750727393753
